job_id,job_title,company,location,experience,salary_inr,employment_type,skills,salary_lpa
JOB00767,AI/ML Engineer,TechNova,Hyderabad,1-3 years,1218307,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API,12.18307
JOB00768,AI/ML Engineer,DataBridge,Delhi NCR,1-3 years,1693473,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; AWS,16.93473
JOB00769,Software Developer,Aster Labs,Remote,0-1 years,1503420,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Statistics,15.0342
JOB00770,AI/ML Engineer,TechNova,Remote,0-1 years,1869169,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; Power BI,18.69169
JOB00771,Data Analyst,TechNova,Delhi NCR,0-1 years,2021963,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; REST API; Terraform,20.21963
JOB00772,Full Stack Developer,CodeCraft,Delhi NCR,0-1 years,1994144,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform; NumPy; Python,19.94144
JOB00773,Data Analyst,DataBridge,Mumbai,3-5 years,389255,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Scikit-learn; Terraform,3.89255
JOB00774,Data Analyst,NextGen Systems,Remote,0-1 years,663115,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,6.63115
JOB00775,Data Scientist,InnoByte,Remote,1-3 years,742962,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking,7.42962
JOB00776,Data Analyst,CodeCraft,Bengaluru,1-3 years,919371,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,9.19371
JOB00777,Data Analyst,CloudPeak,Bengaluru,1-3 years,984007,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux; Git; React,9.84007
JOB00778,Full Stack Developer,TechNova,Remote,1-3 years,1280661,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,12.80661
JOB00779,Full Stack Developer,NextGen Systems,Remote,1-3 years,1363914,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy,13.63914
JOB00780,Software Developer,TechNova,Pune,1-3 years,1869534,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Linux,18.69534
JOB00781,Cloud Engineer,NextGen Systems,Bengaluru,3-5 years,358619,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,3.58619
JOB00782,Software Developer,NextGen Systems,Bengaluru,3-5 years,566222,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; Azure,5.66222
JOB00783,AI/ML Engineer,DataBridge,Hyderabad,1-3 years,770595,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking,7.70595
JOB00784,Data Analyst,NextGen Systems,Bengaluru,0-1 years,680293,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; DSA; JavaScript; Deep Learning,6.80293
JOB00785,Cloud Engineer,Aster Labs,Mumbai,1-3 years,783224,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,7.83224
JOB00786,Full Stack Developer,NextGen Systems,Mumbai,1-3 years,499407,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Linux; Docker,4.99407
JOB00787,Data Scientist,TechNova,Pune,3-5 years,622784,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,6.22784
JOB00788,Software Developer,CloudPeak,Delhi NCR,3-5 years,1171909,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Azure; Data Visualization; PyTorch,11.71909
JOB00789,AI/ML Engineer,DataBridge,Delhi NCR,3-5 years,2064300,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Node.js; Linux; Networking,20.643
JOB00790,Software Developer,VisionWorks,Hyderabad,3-5 years,553975,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Docker; Data Visualization; React,5.53975
JOB00791,AI/ML Engineer,NextGen Systems,Hyderabad,1-3 years,651406,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn; HTML; Statistics,6.51406
JOB00792,AI/ML Engineer,TechNova,Bengaluru,1-3 years,1372375,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; React,13.72375
JOB00793,Data Analyst,Aster Labs,Mumbai,3-5 years,1960490,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch; Docker; Linux,19.6049
JOB00794,Cloud Engineer,InnoByte,Hyderabad,3-5 years,1200785,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,12.00785
JOB00795,Software Developer,CodeCraft,Chennai,3-5 years,1190573,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Terraform; React,11.90573
JOB00796,Cloud Engineer,InnoByte,Hyderabad,0-1 years,1154921,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL,11.54921
JOB00797,Cloud Engineer,InnoByte,Delhi NCR,3-5 years,712986,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; Pandas; Machine Learning,7.12986
JOB00798,Data Scientist,VisionWorks,Hyderabad,3-5 years,1591856,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,15.91856
JOB00799,Data Scientist,InnoByte,Mumbai,0-1 years,1201011,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; HTML,12.01011
JOB00800,Cloud Engineer,DataBridge,Remote,0-1 years,539861,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Pandas; SQL; DSA,5.39861
JOB00801,AI/ML Engineer,CloudPeak,Delhi NCR,0-1 years,1937707,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,19.37707
JOB00802,Cloud Engineer,DataBridge,Delhi NCR,1-3 years,760342,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; PyTorch; React,7.60342
JOB00803,Cloud Engineer,TechNova,Mumbai,3-5 years,537249,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; Power BI,5.37249
JOB00804,Full Stack Developer,TechNova,Bengaluru,3-5 years,1501095,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure; Pandas,15.01095
JOB00805,Data Analyst,NextGen Systems,Remote,0-1 years,2156167,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,21.56167
JOB00806,Data Scientist,CodeCraft,Mumbai,0-1 years,1150199,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; JavaScript; Networking; React,11.50199
JOB00807,Full Stack Developer,Aster Labs,Remote,1-3 years,2118586,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Deep Learning; Excel; Power BI,21.18586
JOB00808,Data Analyst,InnoByte,Delhi NCR,0-1 years,374332,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning,3.74332
JOB00809,AI/ML Engineer,CodeCraft,Remote,1-3 years,637771,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API; Data Visualization; CSS,6.37771
JOB00810,Cloud Engineer,VisionWorks,Pune,1-3 years,1507732,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; HTML; React; REST API,15.07732
JOB00811,Full Stack Developer,NextGen Systems,Pune,3-5 years,1843444,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; AWS; Scikit-learn; Linux,18.43444
JOB00812,Data Analyst,VisionWorks,Delhi NCR,1-3 years,429408,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,4.29408
JOB00813,Cloud Engineer,InnoByte,Mumbai,3-5 years,1325042,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Data Visualization; Excel; Node.js,13.25042
JOB00814,Full Stack Developer,TechNova,Pune,1-3 years,1070468,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Networking; Azure,10.70468
JOB00815,Data Scientist,NextGen Systems,Hyderabad,0-1 years,2023995,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js; Linux,20.23995
JOB00816,AI/ML Engineer,VisionWorks,Mumbai,0-1 years,1669737,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; JavaScript; Azure,16.69737
JOB00817,Software Developer,InnoByte,Chennai,3-5 years,1366615,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS; Node.js,13.66615
JOB00818,Data Analyst,NextGen Systems,Bengaluru,3-5 years,927172,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; JavaScript,9.27172
JOB00819,Cloud Engineer,VisionWorks,Hyderabad,0-1 years,1732349,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel,17.32349
JOB00820,AI/ML Engineer,TechNova,Hyderabad,0-1 years,729184,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn,7.29184
JOB00821,Cloud Engineer,CodeCraft,Remote,1-3 years,1928654,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL,19.28654
JOB00822,AI/ML Engineer,NextGen Systems,Remote,0-1 years,463929,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Docker; Excel; Node.js,4.63929
JOB00823,Full Stack Developer,DataBridge,Pune,3-5 years,1348802,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Power BI; Scikit-learn; Networking,13.48802
JOB00824,Data Scientist,NextGen Systems,Remote,1-3 years,374878,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; Data Visualization; Node.js,3.74878
JOB00825,AI/ML Engineer,Aster Labs,Remote,1-3 years,554187,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Statistics; Azure,5.54187
JOB00826,AI/ML Engineer,InnoByte,Hyderabad,3-5 years,910123,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; JavaScript,9.10123
JOB00827,Data Scientist,CloudPeak,Hyderabad,3-5 years,1771277,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Excel; Docker; JavaScript,17.71277
JOB00828,AI/ML Engineer,InnoByte,Bengaluru,1-3 years,2094179,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,20.94179
JOB00829,Cloud Engineer,VisionWorks,Hyderabad,0-1 years,1787596,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,17.87596
JOB00830,Data Analyst,InnoByte,Bengaluru,3-5 years,399703,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git; Azure,3.99703
JOB00831,Full Stack Developer,InnoByte,Bengaluru,3-5 years,1834941,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,18.34941
JOB00832,Data Scientist,CloudPeak,Hyderabad,1-3 years,1808891,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; DSA,18.08891
JOB00833,AI/ML Engineer,VisionWorks,Hyderabad,1-3 years,1689619,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,16.89619
JOB00834,AI/ML Engineer,InnoByte,Hyderabad,0-1 years,1987312,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; JavaScript; Docker,19.87312
JOB00835,Data Scientist,NextGen Systems,Chennai,1-3 years,2054566,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure; Git,20.54566
JOB00836,Data Scientist,VisionWorks,Bengaluru,0-1 years,724220,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking,7.2422
JOB00837,Data Scientist,NextGen Systems,Bengaluru,0-1 years,1276063,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; DSA,12.76063
JOB00838,Software Developer,CloudPeak,Delhi NCR,3-5 years,1393755,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; AWS,13.93755
JOB00839,Software Developer,TechNova,Mumbai,3-5 years,1170679,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking; Docker; NumPy,11.70679
JOB00840,Data Scientist,CodeCraft,Delhi NCR,1-3 years,356936,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking; CSS; Excel,3.56936
JOB00841,Cloud Engineer,TechNova,Delhi NCR,3-5 years,1190150,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Pandas; NumPy,11.9015
JOB00842,Data Analyst,NextGen Systems,Delhi NCR,0-1 years,1944785,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS; PyTorch,19.44785
JOB00843,Cloud Engineer,DataBridge,Hyderabad,3-5 years,1155649,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,11.55649
JOB00844,Software Developer,VisionWorks,Delhi NCR,0-1 years,1677059,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Scikit-learn; Data Visualization,16.77059
JOB00845,Software Developer,DataBridge,Pune,1-3 years,1859402,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS,18.59402
JOB00846,Cloud Engineer,TechNova,Hyderabad,0-1 years,384431,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL; React,3.84431
JOB00847,AI/ML Engineer,InnoByte,Chennai,3-5 years,1200411,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,12.00411
JOB00848,Cloud Engineer,TechNova,Delhi NCR,0-1 years,501065,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Statistics; Excel; Machine Learning,5.01065
JOB00849,AI/ML Engineer,TechNova,Chennai,3-5 years,1338219,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,13.38219
JOB00850,Full Stack Developer,TechNova,Hyderabad,0-1 years,711232,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,7.11232
JOB00851,Cloud Engineer,InnoByte,Bengaluru,1-3 years,2065051,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Data Visualization,20.65051
JOB00852,Cloud Engineer,DataBridge,Pune,1-3 years,2037061,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Data Visualization,20.37061
JOB00853,AI/ML Engineer,DataBridge,Remote,0-1 years,1024422,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; DSA; Data Visualization,10.24422
JOB00854,Full Stack Developer,CloudPeak,Remote,1-3 years,924396,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Data Visualization,9.24396
JOB00855,AI/ML Engineer,DataBridge,Mumbai,0-1 years,1269939,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform; Docker,12.69939
JOB00856,Software Developer,TechNova,Bengaluru,0-1 years,519287,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Excel; AWS; Scikit-learn,5.19287
JOB00857,AI/ML Engineer,CloudPeak,Chennai,0-1 years,1801980,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API; Scikit-learn,18.0198
JOB00858,Data Analyst,TechNova,Mumbai,0-1 years,1630390,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy; HTML; Docker,16.3039
JOB00859,Data Scientist,NextGen Systems,Hyderabad,1-3 years,1665316,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,16.65316
JOB00860,Cloud Engineer,InnoByte,Mumbai,1-3 years,596431,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript,5.96431
JOB00861,Cloud Engineer,DataBridge,Hyderabad,0-1 years,1965501,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; React,19.65501
JOB00862,Software Developer,CloudPeak,Chennai,3-5 years,1393364,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Scikit-learn,13.93364
JOB00863,Software Developer,NextGen Systems,Hyderabad,3-5 years,1261572,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Linux,12.61572
JOB00864,Software Developer,TechNova,Mumbai,0-1 years,1902766,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,19.02766
JOB00865,Software Developer,VisionWorks,Mumbai,3-5 years,843459,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Statistics; Deep Learning; Data Visualization,8.43459
JOB00866,Data Scientist,InnoByte,Hyderabad,0-1 years,832477,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; JavaScript,8.32477
JOB00867,Full Stack Developer,VisionWorks,Mumbai,1-3 years,504202,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Excel; Power BI; Linux,5.04202
JOB00868,Data Scientist,VisionWorks,Chennai,1-3 years,1628074,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Docker,16.28074
JOB00869,Full Stack Developer,Aster Labs,Chennai,0-1 years,774066,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Excel; Pandas; Machine Learning,7.74066
JOB00870,Cloud Engineer,CloudPeak,Bengaluru,1-3 years,938469,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,9.38469
JOB00871,Data Scientist,NextGen Systems,Mumbai,0-1 years,811066,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; JavaScript,8.11066
JOB00872,Cloud Engineer,DataBridge,Bengaluru,1-3 years,2143073,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Statistics,21.43073
JOB00873,Data Scientist,VisionWorks,Hyderabad,0-1 years,2105293,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; REST API,21.05293
JOB00874,Data Scientist,CodeCraft,Mumbai,0-1 years,1036389,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Excel,10.36389
JOB00875,Full Stack Developer,TechNova,Bengaluru,1-3 years,1226131,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,12.26131
JOB00876,Cloud Engineer,CodeCraft,Pune,3-5 years,1242752,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,12.42752
JOB00877,Data Scientist,CodeCraft,Chennai,0-1 years,1803661,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Excel; CSS; AWS,18.03661
JOB00878,Data Analyst,VisionWorks,Delhi NCR,1-3 years,383407,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS,3.83407
JOB00879,AI/ML Engineer,CloudPeak,Remote,3-5 years,1968655,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; AWS; React; Statistics,19.68655
JOB00880,Full Stack Developer,InnoByte,Pune,3-5 years,2154353,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Python; AWS,21.54353
JOB00881,Cloud Engineer,CodeCraft,Remote,1-3 years,971994,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,9.71994
JOB00882,Cloud Engineer,Aster Labs,Delhi NCR,0-1 years,1651188,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Data Visualization,16.51188
JOB00883,AI/ML Engineer,Aster Labs,Pune,3-5 years,1153114,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure; DSA,11.53114
JOB00884,Data Analyst,InnoByte,Mumbai,3-5 years,1828227,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Docker; Scikit-learn,18.28227
JOB00885,Full Stack Developer,VisionWorks,Delhi NCR,3-5 years,1711132,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Linux; Data Visualization,17.11132
